day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;300;COCONUTS;7948;42;7947;114;;;7950;156;;;;;7949.0;0.0
4;300;BERRIES;3830;13;3829;56;;;3837;13;3838;56;;;3833.5;0.0
4;300;DIVING_GEAR;100289;6;100288;13;;;100291;6;100292;13;;;100290.0;-31.5
4;300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2.0
4;300;BANANAS;4748;27;;;;;4754;27;;;;;4751.0;0.0
4;300;UKULELE;20423;65;;;;;20424;27;20425;38;;;20423.5;-303.75
4;400;COCONUTS;7949;200;;;;;7951;71;7952;129;;;7950.0;0.0
4;400;DIVING_GEAR;100279;28;;;;;100282;28;;;;;100280.5;-108.125
4;400;PINA_COLADAS;14925;26;14924;68;;;14927;26;14928;68;;;14926.0;0.0
4;400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2.0
4;400;DIP;7083;207;;;;;7085;207;;;;;7084.0;0.0
4;400;BANANAS;4752;1;4747;28;;;4754;28;;;;;4753.0;0.0
4;400;BAGUETTE;12317;54;12316;80;;;12318;54;12319;80;;;12317.5;-406.25
4;400;PICNIC_BASKET;73821;18;73820;18;;;73835;18;73836;18;;;73828.0;-49.875
4;400;UKULELE;20427;56;;;;;20429;56;;;;;20428.0;-11.75
4;400;BERRIES;3830;18;3829;54;;;3837;18;3838;54;;;3833.5;0.0
4;400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3172.0;0.0
4;500;COCONUTS;7948;155;;;;;7950;48;7951;107;;;7949.0;0.0
4;500;BERRIES;3830;19;3829;47;;;3836;19;3837;47;;;3833.0;0.0
4;500;DIVING_GEAR;100280;24;;;;;100283;24;;;;;100281.5;-100.0
4;500;PEARLS;10002;6;9995;25;;;10005;25;;;;;10003.5;2.0
4;500;BANANAS;4752;9;4748;25;;;4754;25;;;;;4753.0;0.99609375
4;500;UKULELE;20423;70;;;;;20425;70;;;;;20424.0;-292.375
4;500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;500;PINA_COLADAS;14922;36;14921;67;;;14924;36;14925;67;;;14923.0;0.0
4;500;DIP;7081;239;;;;;7083;239;;;;;7082.0;0.0
4;500;BAGUETTE;12315;35;12314;75;;;12316;45;12317;75;;;12315.5;-699.375
4;500;PICNIC_BASKET;73812;19;73811;24;;;73825;19;73826;24;;;73818.5;24.625
4;600;PICNIC_BASKET;73822;8;73816;1;73815;19;73828;1;73829;19;73830;28;73825.0;-52.0
4;600;BAGUETTE;12313;43;12312;59;;;12315;102;;;;;12314.0;-967.875
4;600;UKULELE;20420;77;;;;;20421;28;20422;49;;;20420.5;-523.25
4;600;BERRIES;3830;19;3829;42;;;3836;19;3837;42;;;3833.0;0.0
4;600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;600;BANANAS;4748;30;;;;;4754;1;4755;29;;;4751.0;7.609375
4;600;COCONUTS;7947;212;;;;;7948;45;7950;212;;;7947.5;0.0
4;600;DIVING_GEAR;100282;29;;;;;100285;29;;;;;100283.5;-82.5
4;600;PINA_COLADAS;14922;81;;;;;14925;81;;;;;14923.5;0.0
4;600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;14.0
4;600;DIP;7081;228;;;;;7083;59;7084;169;;;7082.0;0.0
4;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;700;PINA_COLADAS;14923;108;;;;;14926;33;14927;75;;;14924.5;-113.1875
4;700;DIP;7080;207;;;;;7082;207;;;;;7081.0;0.0
4;700;PICNIC_BASKET;73806;1;73805;11;73804;29;73818;1;73819;11;73820;29;73812.0;138.875
4;700;BAGUETTE;12313;47;12312;69;;;12314;52;12315;69;;;12313.5;-1024.125
4;700;COCONUTS;7948;46;7947;154;;;7950;154;;;;;7949.0;29.1875
4;700;BERRIES;3830;11;3829;40;;;3836;11;3837;40;;;3833.0;0.0
4;700;DIVING_GEAR;100282;17;;;;;100285;17;;;;;100283.5;-80.0
4;700;PEARLS;10002;4;9998;8;9996;1;10004;1;10005;20;;;10003.0;14.0
4;700;BANANAS;4749;8;4748;21;;;4754;1;4755;20;;;4751.5;8.2890625
4;700;UKULELE;20417;29;20416;46;;;20418;75;;;;;20417.5;-739.75
4;800;BANANAS;4748;22;;;;;4754;22;;;;;4751.0;10.3203125
4;800;COCONUTS;7948;174;;;;;7950;58;7951;116;;;7949.0;-27.875
4;800;PINA_COLADAS;14927;99;;;;;14930;99;;;;;14928.5;-473.25
4;800;DIVING_GEAR;100276;1;100275;8;100274;16;100277;8;100278;16;;;100276.5;-208.625
4;800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;22.0
4;800;DIP;7081;240;;;;;7083;89;7084;151;;;7082.0;0.0
4;800;PICNIC_BASKET;73816;16;73815;29;;;73830;16;73831;29;;;73823.0;-159.0
4;800;BAGUETTE;12314;31;12313;89;;;12315;31;12316;89;;;12314.5;-877.625
4;800;UKULELE;20419;29;20418;40;;;20420;69;;;;;20419.5;-601.75
4;800;BERRIES;3830;63;;;;;3837;16;3838;47;;;3833.5;0.0
4;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;900;COCONUTS;7947;187;;;;;7950;187;;;;;7948.5;-270.375
4;900;BERRIES;3830;11;3829;50;;;3837;11;3838;50;;;3833.5;0.0
4;900;DIVING_GEAR;100264;18;;;;;100267;18;;;;;100265.5;-399.0
4;900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;22.0
4;900;BANANAS;4749;30;;;;;4755;30;;;;;4752.0;1.1875
4;900;UKULELE;20419;8;20418;37;;;20420;56;;;;;20419.5;-599.625
4;900;PINA_COLADAS;14923;96;;;;;14926;23;14927;73;;;14924.5;-97.0
4;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;900;DIP;7081;182;;;;;7083;182;;;;;7082.0;0.0
4;900;PICNIC_BASKET;73811;1;73810;11;73809;19;73822;1;73823;11;73824;19;73816.5;1.0
4;900;BAGUETTE;12309;99;;;;;12311;99;;;;;12310.0;-1537.125
4;1000;PICNIC_BASKET;73818;2;73817;10;73815;16;73829;2;73830;10;73831;16;73823.5;-213.25
4;1000;BAGUETTE;12311;39;12310;96;;;12312;39;12313;96;;;12311.5;-1333.875
4;1000;UKULELE;20419;52;;;;;20420;16;20421;36;;;20419.5;-590.75
4;1000;BERRIES;3830;69;;;;;3837;10;3838;59;;;3833.5;0.0
4;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;1000;BANANAS;4749;2;4748;20;;;4753;7;4755;22;;;4751.0;2.89453125
4;1000;COCONUTS;7948;165;;;;;7951;165;;;;;7949.5;-133.0
4;1000;PINA_COLADAS;14922;74;;;;;14925;74;;;;;14923.5;31.0
4;1000;DIVING_GEAR;100262;9;100261;10;;;100264;9;100265;10;;;100263.0;-452.375
4;1000;PEARLS;9996;2;9995;20;;;10002;7;10004;2;10005;20;9999.0;22.0
4;1000;DIP;7082;290;;;;;7084;290;;;;;7083.0;0.0
4;1100;PINA_COLADAS;14923;107;;;;;14924;20;14926;107;;;14923.5;-66.25
4;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;1100;DIP;7082;191;;;;;7084;191;;;;;7083.0;0.0
4;1100;PICNIC_BASKET;73819;2;73818;17;73817;29;73830;2;73831;17;73832;29;73824.5;-284.5
4;1100;BAGUETTE;12311;31;12310;73;;;12313;104;;;;;12312.0;-1264.625
4;1100;BERRIES;3830;17;3829;53;;;3837;70;;;;;3833.5;0.0
4;1100;DIVING_GEAR;100264;7;100263;17;;;100266;7;100267;17;;;100265.0;-405.0
4;1100;PEARLS;9996;2;9995;25;;;10000;3;10004;2;10005;25;9998.0;22.0
4;1100;COCONUTS;7949;56;7948;149;;;7951;205;;;;;7950.0;41.75
4;1100;BANANAS;4749;1;4748;25;;;4755;27;;;;;4752.0;2.38671875
4;1100;UKULELE;20419;74;;;;;20420;29;20421;45;;;20419.5;-579.125
4;1200;BANANAS;4749;5;4748;29;;;4755;29;;;;;4752.0;5.82421875
4;1200;PINA_COLADAS;14924;30;14923;50;;;14926;30;14927;50;;;14925.0;-185.75
4;1200;DIVING_GEAR;100270;8;100269;11;;;100272;8;100273;11;;;100271.0;-270.0
4;1200;PEARLS;9998;6;9996;2;9995;27;10004;2;10005;27;;;10001.0;22.0
4;1200;COCONUTS;7949;164;;;;;7951;164;;;;;7950.0;89.75
4;1200;DIP;7082;256;;;;;7084;256;;;;;7083.0;0.0
4;1200;PICNIC_BASKET;73820;2;73819;11;73818;22;73831;2;73832;11;73833;22;73825.5;-357.5
4;1200;BAGUETTE;12315;113;;;;;12317;56;12318;57;;;12316.0;-605.25
4;1200;UKULELE;20417;65;;;;;20418;22;20419;43;;;20417.5;-730.625
4;1200;BERRIES;3829;11;3828;48;;;3835;11;3836;48;;;3832.0;0.0
4;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;1300;DIVING_GEAR;100266;22;;;;;100269;22;;;;;100267.5;-357.5
4;1300;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;23.0
4;1300;COCONUTS;7950;209;;;;;7952;79;7953;130;;;7951.0;442.75
4;1300;BANANAS;4750;5;4748;29;;;4754;29;;;;;4752.0;10.3828125
4;1300;UKULELE;20417;56;;;;;20418;15;20419;41;;;20417.5;-720.0
4;1300;PINA_COLADAS;14927;103;;;;;14930;103;;;;;14928.5;-799.0
4;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3171.0;0.0
4;1300;DIP;7082;197;;;;;7083;12;7084;88;7085;109;7082.5;0.0
4;1300;BAGUETTE;12312;53;12311;88;;;12313;53;12314;88;;;12312.5;-1157.125
4;1300;PICNIC_BASKET;73810;2;73809;14;73808;15;73821;2;73822;14;73823;15;73815.5;81.25
4;1300;BERRIES;3829;14;3828;58;;;3831;8;3835;14;3836;58;3830.0;0.0
4;1400;BAGUETTE;12312;34;12311;76;;;12313;34;12314;76;;;12312.5;-1184.625
4;1400;PICNIC_BASKET;73793;2;73792;14;73791;29;73805;2;73806;14;73807;29;73799.0;901.75
4;1400;UKULELE;20415;61;;;;;20416;29;20417;32;;;20415.5;-858.125
4;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;1400;BANANAS;4753;1;4748;24;;;4754;24;;;;;4753.5;10.796875
4;1400;BERRIES;3830;14;3829;47;;;3836;14;3837;47;;;3833.0;0.0
4;1400;PINA_COLADAS;14926;92;;;;;14929;92;;;;;14927.5;-610.25
4;1400;DIVING_GEAR;100257;24;;;;;100260;24;;;;;100258.5;-620.25
4;1400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;23.0
4;1400;COCONUTS;7949;190;;;;;7952;190;;;;;7950.5;213.0
4;1400;DIP;7082;240;;;;;7084;240;;;;;7083.0;0.0
4;1500;PINA_COLADAS;14925;27;14924;64;;;14927;27;14928;64;;;14926.0;-374.5
4;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;1500;DIP;7081;55;7080;193;;;7082;55;7083;193;;;7081.5;0.0
4;1500;BAGUETTE;12310;86;;;;;12312;31;12313;55;;;12311.0;-1360.0
4;1500;PICNIC_BASKET;73778;20;73776;18;;;73791;20;73792;18;;;73784.5;1677.0
4;1500;BERRIES;3829;20;3828;45;;;3836;20;3837;45;;;3832.5;0.0
4;1500;DIVING_GEAR;100250;9;100249;20;;;100252;9;100253;20;;;100251.0;-835.75
4;1500;PEARLS;9995;24;;;;;9998;5;10005;24;;;9996.5;23.0
4;1500;COCONUTS;7950;67;7949;198;;;7952;198;;;;;7951.0;37.0
4;1500;BANANAS;4748;24;;;;;4754;24;;;;;4751.0;11.66015625
4;1500;UKULELE;20415;61;;;;;20417;61;;;;;20416.0;-844.75
4;1600;BANANAS;4748;23;;;;;4754;23;;;;;4751.0;11.140625
4;1600;BERRIES;3830;20;3829;46;;;3836;20;3837;46;;;3833.0;0.0
4;1600;PINA_COLADAS;14925;109;;;;;14928;109;;;;;14926.5;-471.5
4;1600;DIVING_GEAR;100246;25;;;;;100249;25;;;;;100247.5;-950.75
4;1600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;33.0
4;1600;COCONUTS;7949;187;;;;;7952;187;;;;;7950.5;174.5
4;1600;DIP;7080;244;;;;;7082;244;;;;;7081.0;0.0
4;1600;BAGUETTE;12303;148;;;;;12305;148;;;;;12304.0;-2434.25
4;1600;PICNIC_BASKET;73752;1;73751;20;73750;27;73763;1;73764;20;73765;27;73757.5;3125.25
4;1600;UKULELE;20418;60;;;;;20419;27;20420;33;;;20418.5;-647.0
4;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;1700;DIVING_GEAR;100250;21;;;;;100253;21;;;;;100251.5;-826.0
4;1700;PEARLS;9995;23;;;;;9998;6;10002;7;10005;23;9996.5;33.0
4;1700;COCONUTS;7948;171;;;;;7951;171;;;;;7949.5;-193.25
4;1700;BANANAS;4748;23;;;;;4752;7;4754;23;;;4750.0;11.2265625
4;1700;UKULELE;20420;20;20419;34;;;20421;54;;;;;20420.5;-544.0
4;1700;PINA_COLADAS;14920;24;14919;72;;;14922;24;14923;72;;;14921.0;715.5
4;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3169.0;0.0
4;1700;DIP;7078;218;;;;;7080;218;;;;;7079.0;0.0
4;1700;PICNIC_BASKET;73753;16;73752;20;;;73767;16;73768;20;;;73760.0;2986.0
4;1700;BAGUETTE;12305;34;12304;83;;;12307;117;;;;;12306.0;-2170.875
4;1700;BERRIES;3830;16;3829;44;;;3837;16;3838;44;;;3833.5;0.0
4;1800;PICNIC_BASKET;73765;1;73764;16;73763;17;73770;6;73777;1;73778;16;73767.5;2403.0
4;1800;BAGUETTE;12303;93;;;;;12305;40;12306;53;;;12304.0;-2403.625
4;1800;UKULELE;20422;17;20421;41;;;20423;17;20424;41;;;20422.5;-387.0
4;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3169.0;0.0
4;1800;BANANAS;4748;10;4747;29;;;4754;30;;;;;4751.0;16.69921875
4;1800;BERRIES;3830;16;3829;49;;;3837;16;3838;49;;;3833.5;0.0
4;1800;PINA_COLADAS;14923;84;;;;;14926;84;;;;;14924.5;-103.0
4;1800;DIVING_GEAR;100239;26;;;;;100242;26;;;;;100240.5;-1221.5
4;1800;PEARLS;10002;1;9998;9;9996;1;10004;1;10005;29;;;10003.0;46.0
4;1800;COCONUTS;7950;72;7949;115;;;7952;187;;;;;7951.0;273.25
4;1800;DIP;7080;249;;;;;7082;249;;;;;7081.0;0.0
4;1900;PINA_COLADAS;14922;74;;;;;14925;74;;;;;14923.5;106.75
4;1900;DIP;7081;262;;;;;7083;95;7084;167;;;7082.0;0.0
4;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3169.0;0.0
4;1900;PICNIC_BASKET;73781;15;73780;26;;;73795;15;73796;26;;;73788.0;1469.5
4;1900;BAGUETTE;12305;44;12304;95;;;12306;44;12307;95;;;12305.5;-2214.5
4;1900;BERRIES;3830;15;3829;57;;;3837;15;3838;57;;;3833.5;0.0
4;1900;DIVING_GEAR;100235;22;;;;;100238;22;;;;;100236.5;-1372.0
4;1900;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;48.0
4;1900;COCONUTS;7950;119;7949;136;;;7952;180;;;;;7951.0;233.75
4;1900;BANANAS;4747;26;;;;;4754;26;;;;;4750.5;16.953125
4;1900;UKULELE;20424;26;20423;45;;;20425;71;;;;;20424.5;-248.875
4;2000;BANANAS;4747;30;;;;;4754;30;;;;;4750.5;18.69921875
4;2000;BERRIES;3830;19;3829;59;;;3837;19;3838;59;;;3833.5;0.0
4;2000;DIP;7081;195;;;;;7083;195;;;;;7082.0;0.0
4;2000;DIVING_GEAR;100231;6;100230;19;;;100233;6;100234;19;;;100232.0;-1565.0
4;2000;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;50.0
4;2000;COCONUTS;7952;67;7951;126;;;7954;193;;;;;7953.0;1041.0
4;2000;PINA_COLADAS;14930;90;;;;;14933;90;;;;;14931.5;-1496.25
4;2000;PICNIC_BASKET;73785;2;73783;19;73782;30;73796;2;73797;19;73798;30;73790.5;1359.0
4;2000;BAGUETTE;12305;36;12304;55;;;12307;91;;;;;12306.0;-2163.625
4;2000;UKULELE;20426;65;;;;;20428;71;;;;;20427.0;-84.75
4;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3169.0;0.0
4;2100;DIVING_GEAR;100230;10;100229;17;;;100232;10;100233;17;;;100231.0;-1592.25
4;2100;COCONUTS;7952;64;7951;118;;;7954;182;;;;;7953.0;966.5
4;2100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;52.0
4;2100;BANANAS;4748;1;4747;29;;;4753;2;4754;27;;;4750.5;29.2890625
4;2100;UKULELE;20424;80;;;;;20426;80;;;;;20425.0;-207.875
4;2100;DIP;7080;248;;;;;7082;248;;;;;7081.0;0.0
4;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2100;PINA_COLADAS;14928;102;;;;;14931;102;;;;;14929.5;-1163.5
4;2100;PICNIC_BASKET;73783;2;73781;17;73780;30;73794;2;73795;17;73796;30;73788.5;1468.25
4;2100;BAGUETTE;12303;141;;;;;12305;47;12306;94;;;12304.0;-2427.0
4;2100;BERRIES;3830;17;3829;58;;;3837;17;3838;58;;;3833.5;0.0
4;2200;PICNIC_BASKET;73779;1;73777;19;73776;25;73790;1;73791;19;73792;25;73784.5;1680.0
4;2200;BAGUETTE;12302;35;12301;85;;;12304;120;;;;;12303.0;-2623.875
4;2200;UKULELE;20423;25;20422;50;;;20424;75;;;;;20423.5;-330.625
4;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;52.0
4;2200;BANANAS;4747;24;;;;;4754;24;;;;;4750.5;26.1875
4;2200;BERRIES;3829;19;3828;59;;;3836;19;3837;59;;;3832.5;0.0
4;2200;DIP;7081;85;7080;131;;;7083;216;;;;;7082.0;0.0
4;2200;COCONUTS;7951;226;;;;;7954;226;;;;;7952.5;826.75
4;2200;DIVING_GEAR;100228;8;100227;19;;;100230;8;100231;19;;;100229.0;-1678.0
4;2200;PINA_COLADAS;14929;107;;;;;14932;107;;;;;14930.5;-1400.25
4;2300;DIP;7082;94;7081;171;;;7083;94;7084;171;;;7082.5;0.0
4;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2300;PINA_COLADAS;14930;83;;;;;14933;83;;;;;14931.5;-1597.75
4;2300;PICNIC_BASKET;73776;1;73775;10;73774;26;73788;1;73789;10;73790;26;73782.0;1802.0
4;2300;BAGUETTE;12303;60;12302;94;;;12305;154;;;;;12304.0;-2473.875
4;2300;BERRIES;3829;10;3828;45;;;3836;55;;;;;3832.5;0.0
4;2300;COCONUTS;7952;187;;;;;7954;79;7955;108;;;7953.0;1012.75
4;2300;DIVING_GEAR;100222;9;100221;10;;;100224;9;100225;10;;;100223.0;-1925.5
4;2300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;52.0
4;2300;BANANAS;4747;24;;;;;4754;24;;;;;4750.5;27.1796875
4;2300;UKULELE;20418;64;;;;;20420;64;;;;;20419.0;-630.0
4;2400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;52.0
4;2400;BANANAS;4747;29;;;;;4754;29;;;;;4750.5;27.0546875
4;2400;BERRIES;3829;18;3828;50;;;3836;18;3837;50;;;3832.5;14.3984375
4;2400;DIP;7083;212;;;;;7085;212;;;;;7084.0;0.0
4;2400;COCONUTS;7952;163;;;;;7955;163;;;;;7953.5;1240.25
4;2400;PICNIC_BASKET;73786;1;73785;18;73783;20;73797;1;73798;18;73799;20;73791.5;1219.0
4;2400;DIVING_GEAR;100227;7;100226;18;;;100229;7;100230;18;;;100228.0;-1724.75
4;2400;PINA_COLADAS;14932;38;14931;100;;;14934;100;;;;;14933.0;-1922.0
4;2400;BAGUETTE;12302;113;;;;;12304;33;12305;80;;;12303.0;-2556.0
4;2400;UKULELE;20418;62;;;;;20420;62;;;;;20419.0;-625.125
4;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2500;UKULELE;20419;53;;;;;20420;22;20421;31;;;20419.5;-592.875
4;2500;COCONUTS;7952;182;;;;;7955;182;;;;;7953.5;1099.25
4;2500;PICNIC_BASKET;73797;10;73796;22;;;73810;10;73811;22;;;73803.5;459.5
4;2500;DIVING_GEAR;100234;6;100233;10;;;100236;6;100237;10;;;100235.0;-1435.0
4;2500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;52.0
4;2500;BANANAS;4747;25;;;;;4753;25;;;;;4750.0;30.90625
4;2500;DIP;7082;199;;;;;7084;199;;;;;7083.0;0.0
4;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2500;PINA_COLADAS;14929;107;;;;;14932;107;;;;;14930.5;-1351.5
4;2500;BAGUETTE;12306;60;12305;56;;;12307;60;12308;56;;;12306.5;-2087.75
4;2500;BERRIES;3830;10;3829;44;;;3837;10;3838;44;;;3833.5;6.1953125
4;2600;BAGUETTE;12304;46;12303;61;;;12306;107;;;;;12305.0;-2328.375
4;2600;UKULELE;20424;15;20423;49;;;20425;64;;;;;20424.5;-248.375
4;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2600;PEARLS;9995;24;;;;;10002;9;10005;24;;;9998.5;52.0
4;2600;BANANAS;4746;24;;;;;4751;9;4753;24;;;4748.5;36.1796875
4;2600;BERRIES;3830;14;3829;56;;;3837;14;3838;56;;;3833.5;20.0
4;2600;DIP;7081;166;;;;;7083;166;;;;;7082.0;0.0
4;2600;COCONUTS;7952;223;;;;;7955;223;;;;;7953.5;1310.25
4;2600;PICNIC_BASKET;73778;14;73777;15;;;73792;14;73793;15;;;73785.0;1667.5
4;2600;DIVING_GEAR;100239;21;;;;;100242;21;;;;;100240.5;-1218.5
4;2600;PINA_COLADAS;14931;77;;;;;14934;77;;;;;14932.5;-1809.0
4;2700;DIP;7083;70;7082;117;;;7084;70;7085;117;;;7083.5;0.0
4;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3170.0;0.0
4;2700;PINA_COLADAS;14929;33;14928;60;;;14931;33;14932;60;;;14930.0;-1206.0
4;2700;BAGUETTE;12304;60;12303;70;;;12306;130;;;;;12305.0;-2336.0
4;2700;BERRIES;3830;17;3829;45;;;3837;17;3838;45;;;3833.5;20.0
4;2700;UKULELE;20425;54;;;;;20427;54;;;;;20426.0;-137.0
4;2700;COCONUTS;7951;181;;;;;7954;181;;;;;7952.5;705.25
4;2700;PICNIC_BASKET;73797;17;73796;15;;;73811;17;73812;15;;;73804.0;410.0
4;2700;DIVING_GEAR;100242;27;;;;;100245;27;;;;;100243.5;-1098.75
4;2700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;52.0
4;2700;BANANAS;4746;26;;;;;4753;26;;;;;4749.5;36.875
4;2800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;52.0
4;2800;BERRIES;3830;14;3829;50;;;3837;14;3838;50;;;3833.5;20.0
4;2800;BANANAS;4747;23;;;;;4753;23;;;;;4750.0;33.515625
4;2800;DIP;7081;210;;;;;7083;210;;;;;7082.0;0.0
4;2800;COCONUTS;7951;169;;;;;7954;169;;;;;7952.5;698.0
4;2800;PICNIC_BASKET;73798;2;73797;14;73796;16;73809;2;73810;14;73811;16;73803.5;413.0
4;2800;DIVING_GEAR;100247;19;;;;;100250;19;;;;;100248.5;-909.0
4;2800;PINA_COLADAS;14930;95;;;;;14933;95;;;;;14931.5;-1668.5
4;2800;BAGUETTE;12306;52;12305;98;;;12308;150;;;;;12307.0;-2026.0
